payment_id,order_id,date_key,method,amount,status
7000002426,1000002426,20240701,CARD,79801.92,PAID
7000002427,1000002427,20240216,CARD,68790.6,PAID
7000002428,1000002428,20250107,CARD,52836.75,PAID
7000002429,1000002429,20250717,CASH,46554.75,PAID
7000002430,1000002430,20250704,GATEWAY,43779.9,PAID
7000002431,1000002431,20250106,TRANSFER,26136.0,PAID
7000002432,1000002432,20250829,TRANSFER,13068.0,PAID
7000002433,1000002433,20241008,CARD,43588.8,PAID
7000002434,1000002434,20240127,TRANSFER,16335.0,PAID
7000002435,1000002435,20250826,CARD,29649.6,PAID
7000002436,1000002436,20240402,CASH,29040.0,PAID
7000002437,1000002437,20240717,CASH,42688.8,PAID
7000002438,1000002438,20250424,CARD,29882.16,PAID
7000002439,1000002439,20250910,CARD,33991.08,FAILED
7000002440,1000002440,20240503,CARD,18442.5,PAID
7000002441,1000002441,20240607,CASH,66792.0,PAID
7000002442,1000002442,20240322,CARD,45723.24,PAID
7000002443,1000002443,20250124,CARD,54450.0,PAID
7000002444,1000002444,20241113,GATEWAY,32781.0,FAILED
7000002445,1000002445,20250622,CARD,15429.6,PAID
7000002446,1000002446,20240505,CASH,15246.0,PAID
7000002447,1000002447,20240404,GATEWAY,55350.0,PAID
7000002448,1000002448,20240920,CARD,42282.0,PAID
7000002449,1000002449,20240926,CASH,14374.8,PAID
7000002450,1000002450,20241001,GATEWAY,63127.8,PAID
7000002451,1000002451,20240109,CASH,68244.0,PAID
7000002452,1000002452,20241201,TRANSFER,54450.0,PAID
7000002453,1000002453,20250327,GATEWAY,35283.6,PAID
7000002454,1000002454,20250719,CARD,52627.5,PAID
7000002455,1000002455,20240102,GATEWAY,108285.0,PAID
7000002456,1000002456,20240616,CASH,12806.64,PAID
7000002457,1000002457,20250427,CARD,91161.0,PAID
7000002458,1000002458,20241201,GATEWAY,17835.0,FAILED
7000002459,1000002459,20250402,CARD,29659.2,PAID
7000002460,1000002460,20240727,CASH,43560.0,PAID
7000002461,1000002461,20241127,CARD,17787.0,PAID
7000002462,1000002462,20241018,CARD,14520.0,PAID
7000002463,1000002463,20250206,CASH,30038.25,PAID
7000002464,1000002464,20250130,GATEWAY,55650.0,PAID
7000002465,1000002465,20241125,CARD,36474.0,PAID
7000002466,1000002466,20250122,CARD,73180.8,PAID
7000002467,1000002467,20250725,TRANSFER,23522.4,PAID
7000002468,1000002468,20250927,CARD,42282.0,PAID
7000002469,1000002469,20240729,GATEWAY,152498.12,PAID
7000002470,1000002470,20240628,CARD,49005.0,PAID
7000002471,1000002471,20250727,CARD,15683.7,PAID
7000002472,1000002472,20240109,GATEWAY,50205.0,PAID
7000002473,1000002473,20250823,CARD,14994.0,PAID
7000002474,1000002474,20241014,CARD,57229.05,PAID
7000002475,1000002475,20240623,CARD,54313.88,PAID
7000002476,1000002476,20250326,GATEWAY,15294.0,PAID
7000002477,1000002477,20240119,CASH,37897.2,PENDING
7000002478,1000002478,20240418,GATEWAY,13314.6,PENDING
7000002479,1000002479,20250116,CARD,77974.5,PAID
7000002480,1000002480,20240705,CARD,16020.0,PAID
7000002481,1000002481,20250924,CASH,15652.56,PAID
7000002482,1000002482,20250120,CARD,40404.0,PAID
7000002483,1000002483,20240621,GATEWAY,30240.0,PAID
7000002484,1000002484,20240928,GATEWAY,55650.0,PAID
7000002485,1000002485,20250906,CASH,50094.0,PAID
7000002486,1000002486,20241122,TRANSFER,41382.0,FAILED
7000002487,1000002487,20240405,GATEWAY,44760.0,PAID
7000002488,1000002488,20250506,CARD,36300.0,PAID
7000002489,1000002489,20240725,CARD,13261.2,PAID
7000002490,1000002490,20241019,CARD,17235.0,PAID
7000002491,1000002491,20240903,TRANSFER,14941.08,PAID
7000002492,1000002492,20250816,GATEWAY,39919.92,PAID
7000002493,1000002493,20240825,GATEWAY,19957.5,FAILED
7000002494,1000002494,20250107,CARD,37243.8,PAID
7000002495,1000002495,20240306,CARD,66066.0,PAID
7000002496,1000002496,20240131,GATEWAY,13614.6,PAID
7000002497,1000002497,20240416,CARD,58072.5,PAID
7000002498,1000002498,20240506,CARD,54450.0,PAID
7000002499,1000002499,20250612,GATEWAY,14268.0,PAID
7000002500,1000002500,20240926,GATEWAY,27036.0,PAID
7000002501,1000002501,20240926,GATEWAY,31305.12,PAID
7000002502,1000002502,20250613,CARD,18987.0,PAID
7000002503,1000002503,20250315,CARD,34303.5,PAID
7000002504,1000002504,20240406,TRANSFER,17151.75,PAID
7000002505,1000002505,20250319,CARD,160438.5,PAID
7000002506,1000002506,20250702,CARD,36483.6,PAID
7000002507,1000002507,20250831,CARD,13794.0,PAID
7000002508,1000002508,20240804,CARD,77892.3,PAID
7000002509,1000002509,20250429,CARD,29040.0,FAILED
7000002510,1000002510,20241015,CARD,14694.0,PAID
7000002511,1000002511,20240319,CARD,14229.6,PAID
7000002512,1000002512,20241216,CASH,51727.5,PAID
7000002513,1000002513,20241029,GATEWAY,14568.0,PAID
7000002514,1000002514,20240711,GATEWAY,57172.5,PAID
7000002515,1000002515,20250526,CASH,43560.0,PAID
7000002516,1000002516,20240228,GATEWAY,27636.0,PAID
7000002517,1000002517,20250215,GATEWAY,31305.12,PAID
7000002518,1000002518,20240819,CARD,15429.6,PAID
7000002519,1000002519,20240804,CASH,14520.0,PAID
7000002520,1000002520,20240624,CARD,49116.0,PAID
7000002521,1000002521,20250716,CARD,55350.0,PAID
7000002522,1000002522,20250711,CARD,16335.0,PAID
7000002523,1000002523,20240411,CASH,37352.7,PAID
7000002524,1000002524,20240229,CARD,86250.38,PAID
7000002525,1000002525,20250730,CARD,97249.8,PAID
7000002526,1000002526,20250403,GATEWAY,36837.0,PAID
7000002527,1000002527,20250615,CARD,33234.22,PAID
7000002528,1000002528,20250329,GATEWAY,36183.6,PAID
7000002529,1000002529,20240216,CARD,81529.8,PAID
7000002530,1000002530,20240908,CARD,29867.4,PAID
7000002531,1000002531,20250107,GATEWAY,26813.28,PAID
7000002532,1000002532,20250613,CARD,18351.75,PAID
7000002533,1000002533,20240609,CARD,42064.2,PAID
7000002534,1000002534,20240109,TRANSFER,29475.6,PAID
7000002535,1000002535,20240430,GATEWAY,52987.92,PAID
7000002536,1000002536,20240617,GATEWAY,16418.25,PAID
7000002537,1000002537,20250502,CARD,29359.2,PAID
7000002538,1000002538,20240207,TRANSFER,28967.4,FAILED
7000002539,1000002539,20240310,CARD,19168.5,PAID
7000002540,1000002540,20240305,CARD,48191.64,PAID
7000002541,1000002541,20241228,CASH,39204.0,REFUNDED
7000002542,1000002542,20240914,GATEWAY,26136.0,PAID
7000002543,1000002543,20241121,CARD,54450.0,PAID
7000002544,1000002544,20250522,GATEWAY,15720.0,PAID
7000002545,1000002545,20250113,GATEWAY,29403.0,PAID
7000002546,1000002546,20240209,CARD,28495.5,PAID
7000002547,1000002547,20240719,GATEWAY,35685.0,PAID
7000002548,1000002548,20250912,CARD,80070.3,PAID
7000002549,1000002549,20240505,CARD,62946.3,PAID
7000002550,1000002550,20250709,GATEWAY,47857.68,FAILED
7000002551,1000002551,20240727,GATEWAY,16141.08,PAID
7000002552,1000002552,20240918,CARD,19004.62,PAID
7000002553,1000002553,20250918,GATEWAY,43888.8,PAID
7000002554,1000002554,20240706,GATEWAY,50205.0,PAID
7000002555,1000002555,20240803,CARD,27336.0,PAID
7000002556,1000002556,20250521,CARD,11761.2,PAID
7000002557,1000002557,20240513,GATEWAY,65904.75,PAID
7000002558,1000002558,20250218,CARD,42064.2,PAID
7000002559,1000002559,20250825,GATEWAY,31082.16,PENDING
7000002560,1000002560,20250503,CARD,54450.0,PAID
7000002561,1000002561,20241201,TRANSFER,32670.0,PAID
7000002562,1000002562,20240621,CARD,42664.2,PAID
7000002563,1000002563,20241219,GATEWAY,129139.35,PAID
7000002564,1000002564,20240116,GATEWAY,44624.4,PAID
7000002565,1000002565,20240711,CARD,58399.2,PAID
7000002566,1000002566,20250517,CARD,30303.0,PAID
7000002567,1000002567,20250703,TRANSFER,35574.0,PAID
7000002568,1000002568,20250122,CARD,28488.0,PAID
7000002569,1000002569,20250509,CASH,15246.0,PAID
7000002570,1000002570,20241218,CARD,56918.4,PAID
7000002571,1000002571,20250210,CASH,45099.12,PAID
7000002572,1000002572,20250103,GATEWAY,70977.15,PAID
7000002573,1000002573,20241118,GATEWAY,52927.5,PAID
7000002574,1000002574,20250914,GATEWAY,29659.2,PAID
7000002575,1000002575,20240727,CARD,81486.0,PAID
7000002576,1000002576,20240503,CARD,42364.2,PAID
7000002577,1000002577,20240406,CARD,72600.0,PAID
7000002578,1000002578,20240911,CASH,13068.0,PENDING
7000002579,1000002579,20250921,CARD,29403.0,PAID
7000002580,1000002580,20240906,GATEWAY,70673.28,PAID
7000002581,1000002581,20240303,CARD,45229.8,PAID
7000002582,1000002582,20240223,GATEWAY,61956.6,PAID
7000002583,1000002583,20250131,CARD,56076.0,PAID
7000002584,1000002584,20250207,CARD,16335.0,PAID
7000002585,1000002585,20240624,CARD,30240.0,FAILED
7000002586,1000002586,20241220,CASH,31944.0,PAID
7000002587,1000002587,20250304,CARD,89298.0,PAID
7000002588,1000002588,20241013,CARD,27036.0,PAID
7000002589,1000002589,20241112,GATEWAY,49905.0,PAID
7000002590,1000002590,20250209,CARD,100725.0,FAILED
7000002591,1000002591,20250720,CARD,82764.0,PAID
7000002592,1000002592,20240615,GATEWAY,55103.4,PAID
7000002593,1000002593,20250524,CARD,59895.0,FAILED
7000002594,1000002594,20240924,GATEWAY,55950.0,PAID
7000002595,1000002595,20240208,GATEWAY,33870.0,PAID
7000002596,1000002596,20250626,CARD,49234.5,FAILED
7000002597,1000002597,20250622,CASH,34485.0,FAILED
7000002598,1000002598,20240420,CARD,14520.0,PAID
7000002599,1000002599,20241007,CARD,36300.0,PAID
7000002600,1000002600,20250216,CARD,56029.05,PAID
7000002601,1000002601,20240525,CARD,79497.0,FAILED
7000002602,1000002602,20250730,GATEWAY,18142.5,FAILED
7000002603,1000002603,20250705,CARD,91831.5,PAID
7000002604,1000002604,20240524,CASH,27588.0,PAID
7000002605,1000002605,20240118,GATEWAY,37500.0,PAID
7000002606,1000002606,20240115,CARD,16872.0,PAID
7000002607,1000002607,20240804,CARD,35574.0,PAID
7000002608,1000002608,20240617,CASH,43124.4,PAID
7000002609,1000002609,20250821,GATEWAY,42882.0,PAID
7000002610,1000002610,20241105,GATEWAY,27636.0,PAID
7000002611,1000002611,20241029,CARD,133399.68,PAID
7000002612,1000002612,20250718,CARD,28459.2,PAID
7000002613,1000002613,20240816,CARD,14268.0,PAID
7000002614,1000002614,20250217,TRANSFER,43981.08,PAID
7000002615,1000002615,20240925,GATEWAY,41382.0,PAID
7000002616,1000002616,20250915,CARD,66240.0,PAID
7000002617,1000002617,20250519,CARD,66429.0,PAID
7000002618,1000002618,20240619,GATEWAY,30540.0,PAID
7000002619,1000002619,20250918,CASH,12414.6,PAID
7000002620,1000002620,20240321,GATEWAY,36837.0,FAILED
7000002621,1000002621,20250411,CARD,33628.08,PAID
7000002622,1000002622,20240315,CASH,46554.75,PAID
7000002623,1000002623,20240718,GATEWAY,48457.68,PAID
7000002624,1000002624,20241104,CARD,39204.0,PAID
7000002625,1000002625,20250202,CARD,17172.0,PAID
7000002626,1000002626,20240521,CARD,84390.0,PAID
7000002627,1000002627,20241106,CASH,36300.0,PAID
7000002628,1000002628,20240411,CASH,43124.4,PAID
7000002629,1000002629,20241101,TRANSFER,15972.0,PAID
7000002630,1000002630,20250512,CARD,58191.0,PAID
7000002631,1000002631,20240127,CARD,39433.5,PAID
7000002632,1000002632,20241022,CASH,57281.4,PAID
7000002633,1000002633,20240607,CASH,42688.8,PAID
7000002634,1000002634,20240222,CASH,63234.6,PAID
7000002635,1000002635,20250424,CARD,46957.68,PAID
7000002636,1000002636,20241209,CASH,54450.0,PAID
7000002637,1000002637,20240628,TRANSFER,65340.0,PENDING
7000002638,1000002638,20250227,CASH,26136.0,PAID
7000002639,1000002639,20241109,CARD,52655.25,PAID
7000002640,1000002640,20241209,GATEWAY,15294.0,PAID
7000002641,1000002641,20240603,GATEWAY,40104.0,PAID
7000002642,1000002642,20240110,GATEWAY,39615.0,PAID
7000002643,1000002643,20250727,CARD,44600.28,PAID
7000002644,1000002644,20240901,CARD,36474.0,PAID
7000002645,1000002645,20241226,TRANSFER,96049.8,PAID
7000002646,1000002646,20250222,CARD,35385.0,PAID
7000002647,1000002647,20240511,CARD,27588.0,PAID
7000002648,1000002648,20241202,CARD,41894.64,PAID
7000002649,1000002649,20240717,GATEWAY,57891.0,PAID
7000002650,1000002650,20241110,GATEWAY,15901.5,PAID
7000002651,1000002651,20250604,CASH,76738.2,PAID
7000002652,1000002652,20250830,CARD,40704.0,PAID
7000002653,1000002653,20250202,CARD,13794.0,PAID
7000002654,1000002654,20240406,CASH,51727.5,PAID
7000002655,1000002655,20240126,CARD,81849.0,PAID
7000002656,1000002656,20240812,CASH,53361.0,PAID
7000002657,1000002657,20250509,TRANSFER,30346.8,PAID
7000002658,1000002658,20240602,CASH,102583.8,PAID
7000002659,1000002659,20250504,CARD,97794.3,PAID
7000002660,1000002660,20241224,CARD,33570.0,PENDING
7000002661,1000002661,20250314,GATEWAY,26513.28,PAID
7000002662,1000002662,20250419,CASH,32016.6,PAID
7000002663,1000002663,20240121,GATEWAY,15720.0,PAID
7000002664,1000002664,20240722,GATEWAY,35203.5,PAID
7000002665,1000002665,20250224,GATEWAY,17968.5,PAID
7000002666,1000002666,20240803,CASH,36300.0,PAID
7000002667,1000002667,20240202,CASH,16008.3,PAID
7000002668,1000002668,20250927,CARD,94672.5,PAID
7000002669,1000002669,20250103,CARD,61095.0,PAID
7000002670,1000002670,20241215,GATEWAY,48453.0,FAILED
7000002671,1000002671,20250918,CASH,25613.28,FAILED
7000002672,1000002672,20250303,CARD,37243.8,PAID
7000002673,1000002673,20240504,CASH,13068.0,PAID
7000002674,1000002674,20240911,CARD,79134.0,REFUNDED
7000002675,1000002675,20240511,GATEWAY,35385.0,PAID
7000002676,1000002676,20250106,CARD,36774.0,PAID
7000002677,1000002677,20250504,CARD,43734.0,PAID
7000002678,1000002678,20240305,CARD,79932.6,PAID
7000002679,1000002679,20250427,CARD,42688.8,PAID
7000002680,1000002680,20240630,CARD,18142.5,PAID
7000002681,1000002681,20250201,GATEWAY,48090.0,PAID
7000002682,1000002682,20241122,CARD,18104.62,PAID
7000002683,1000002683,20240113,CARD,13068.0,PAID
7000002684,1000002684,20250805,TRANSFER,16335.0,FAILED
7000002685,1000002685,20250704,CARD,54450.0,PAID
7000002686,1000002686,20241025,GATEWAY,53361.0,FAILED
7000002687,1000002687,20250627,GATEWAY,104935.8,REFUNDED
7000002688,1000002688,20240403,CARD,76631.4,PAID
7000002689,1000002689,20240617,TRANSFER,39131.4,REFUNDED
7000002690,1000002690,20240303,CARD,17242.5,PAID
7000002691,1000002691,20240305,CASH,17242.5,PAID
7000002692,1000002692,20250917,CARD,57818.4,PAID
7000002693,1000002693,20250831,GATEWAY,84109.2,PAID
7000002694,1000002694,20250921,GATEWAY,82466.1,FAILED
7000002695,1000002695,20250821,CARD,31036.5,PAID
7000002696,1000002696,20250607,CARD,37200.0,PAID
7000002697,1000002697,20250923,CARD,86386.5,FAILED
7000002698,1000002698,20240704,CASH,13068.0,PAID
7000002699,1000002699,20241208,CARD,71148.0,PAID
7000002700,1000002700,20240817,CARD,55902.0,PAID
7000002701,1000002701,20250912,CARD,77647.8,PAID
7000002702,1000002702,20241008,CARD,13314.6,PAID
7000002703,1000002703,20241207,GATEWAY,55513.88,PAID
7000002704,1000002704,20240708,CARD,58697.1,PAID
7000002705,1000002705,20250720,CASH,51618.6,PAID
7000002706,1000002706,20241220,GATEWAY,49624.2,PAID
7000002707,1000002707,20240404,CARD,43588.8,PAID
7000002708,1000002708,20240317,CARD,43560.0,PAID
7000002709,1000002709,20240704,GATEWAY,61303.2,REFUNDED
7000002710,1000002710,20250109,TRANSFER,26136.0,PAID
7000002711,1000002711,20241216,GATEWAY,29649.6,PAID
7000002712,1000002712,20250906,CARD,18676.35,PAID
7000002713,1000002713,20250831,GATEWAY,19057.5,PAID
7000002714,1000002714,20250203,CARD,21165.0,PAID
7000002715,1000002715,20240216,CASH,43287.75,PAID
7000002716,1000002716,20250125,GATEWAY,43753.2,PAID
7000002717,1000002717,20240610,CARD,67881.0,PAID
7000002718,1000002718,20250522,GATEWAY,52163.1,PAID
7000002719,1000002719,20250622,CASH,12806.64,PAID
7000002720,1000002720,20240323,CARD,27442.8,FAILED
7000002721,1000002721,20240614,CASH,106359.0,REFUNDED
7000002722,1000002722,20241116,CARD,44760.0,PAID
7000002723,1000002723,20240915,CARD,26136.0,PAID
7000002724,1000002724,20241214,CARD,37500.0,REFUNDED
7000002725,1000002725,20250816,CARD,15246.0,PAID
7000002726,1000002726,20250710,CARD,58697.1,FAILED
7000002727,1000002727,20250413,CARD,16335.0,FAILED
7000002728,1000002728,20241123,CARD,28488.0,PAID
7000002729,1000002729,20240403,CASH,41382.0,PAID
7000002730,1000002730,20250120,CASH,13794.0,REFUNDED
7000002731,1000002731,20250909,CASH,39131.4,PAID
7000002732,1000002732,20250202,CARD,76230.0,PAID
7000002733,1000002733,20250117,CARD,101315.4,PAID
7000002734,1000002734,20240706,GATEWAY,97465.5,PAID
7000002735,1000002735,20250909,CASH,53905.5,PAID
7000002736,1000002736,20250118,CARD,69696.0,PAID
7000002737,1000002737,20241014,CARD,50965.2,PAID
7000002738,1000002738,20250223,CARD,83036.25,PAID
7000002739,1000002739,20240710,CARD,41594.64,PAID
7000002740,1000002740,20240521,CARD,55030.8,PAID
7000002741,1000002741,20250907,GATEWAY,74498.25,PAID
7000002742,1000002742,20240702,TRANSFER,44104.5,PAID
7000002743,1000002743,20241026,CASH,49005.0,PAID
7000002744,1000002744,20250609,CASH,37352.7,PAID
7000002745,1000002745,20250326,GATEWAY,42882.0,PAID
7000002746,1000002746,20240114,CASH,45738.0,PAID
7000002747,1000002747,20250425,GATEWAY,79525.8,PAID
7000002748,1000002748,20241108,TRANSFER,43269.6,PAID
7000002749,1000002749,20241110,CARD,115782.48,FAILED
7000002750,1000002750,20250801,GATEWAY,38443.8,PAID
7000002751,1000002751,20250808,CASH,45287.88,PAID
7000002752,1000002752,20240606,CASH,92565.0,PAID
7000002753,1000002753,20240624,GATEWAY,99628.74,FAILED
7000002754,1000002754,20241210,CARD,51262.62,PAID
7000002755,1000002755,20240623,GATEWAY,16146.0,PAID
7000002756,1000002756,20240728,CARD,18142.5,PAID
7000002757,1000002757,20250328,GATEWAY,40404.0,PAID
7000002758,1000002758,20240623,GATEWAY,55894.5,PAID
7000002759,1000002759,20240825,CARD,53361.0,FAILED
7000002760,1000002760,20250620,CARD,36300.0,PAID
7000002761,1000002761,20250728,GATEWAY,77321.1,PAID
7000002762,1000002762,20250526,CARD,43588.8,PAID
7000002763,1000002763,20250411,GATEWAY,19350.0,PAID
7000002764,1000002764,20250901,CARD,29040.0,PAID
7000002765,1000002765,20240310,CARD,26136.0,PAID
7000002766,1000002766,20250219,CARD,39619.92,PAID
7000002767,1000002767,20240615,CARD,40704.0,PAID
7000002768,1000002768,20250411,CARD,40404.0,PAID
7000002769,1000002769,20250307,CASH,51727.5,REFUNDED
7000002770,1000002770,20240604,GATEWAY,48924.9,FAILED
7000002771,1000002771,20241115,GATEWAY,55650.0,PAID
7000002772,1000002772,20240406,CARD,78988.8,PAID
7000002773,1000002773,20250506,CARD,30603.0,FAILED
7000002774,1000002774,20250126,CARD,53678.62,PAID
7000002775,1000002775,20250410,CARD,53361.0,PAID
7000002776,1000002776,20250623,CARD,58100.25,PAID
7000002777,1000002777,20240320,CARD,26136.0,PAID
7000002778,1000002778,20250409,CARD,48024.9,PAID
7000002779,1000002779,20241005,GATEWAY,46938.0,FAILED
7000002780,1000002780,20250225,CARD,27036.0,PAID
7000002781,1000002781,20250615,GATEWAY,65378.4,PAID
7000002782,1000002782,20250512,GATEWAY,52272.0,PAID
7000002783,1000002783,20250219,TRANSFER,14520.0,PENDING
7000002784,1000002784,20250409,CASH,43451.1,PAID
7000002785,1000002785,20241018,CASH,14483.7,PAID
7000002786,1000002786,20240815,CASH,17787.0,PAID
7000002787,1000002787,20250531,CARD,18442.5,PAID
7000002788,1000002788,20250711,CARD,18987.0,PAID
7000002789,1000002789,20240114,CASH,14374.8,PAID
7000002790,1000002790,20240712,CARD,82038.0,PAID
7000002791,1000002791,20240531,CARD,18150.0,PAID
7000002792,1000002792,20250510,CASH,70694.25,REFUNDED
7000002793,1000002793,20250315,GATEWAY,32055.0,FAILED
7000002794,1000002794,20250915,GATEWAY,31846.8,PAID
7000002795,1000002795,20250825,GATEWAY,37200.0,PAID
7000002796,1000002796,20250108,GATEWAY,33870.0,PAID
7000002797,1000002797,20250317,GATEWAY,42862.8,PAID
7000002798,1000002798,20240428,GATEWAY,29359.2,PAID
7000002799,1000002799,20250902,CASH,19565.7,PAID
7000002800,1000002800,20240601,CASH,26136.0,PAID
7000002801,1000002801,20241208,CASH,27588.0,PAID
7000002802,1000002802,20240701,CARD,45465.75,FAILED
7000002803,1000002803,20250805,CARD,16020.0,PAID
7000002804,1000002804,20241005,GATEWAY,18966.75,PAID
7000002805,1000002805,20241208,CARD,13794.0,PAID
7000002806,1000002806,20240802,CARD,43560.0,PAID
7000002807,1000002807,20250111,GATEWAY,45912.0,REFUNDED
7000002808,1000002808,20241225,GATEWAY,86822.1,REFUNDED
7000002809,1000002809,20240616,CARD,91804.8,REFUNDED
7000002810,1000002810,20250511,CARD,13068.0,PAID
7000002811,1000002811,20250309,GATEWAY,40104.0,REFUNDED
7000002812,1000002812,20250216,CASH,32670.0,PAID
7000002813,1000002813,20240325,CASH,45738.0,PAID
7000002814,1000002814,20241217,CARD,85297.5,PENDING
7000002815,1000002815,20240419,GATEWAY,56222.25,PAID
7000002816,1000002816,20240807,GATEWAY,26513.28,PAID
7000002817,1000002817,20241114,TRANSFER,13068.0,REFUNDED
7000002818,1000002818,20250904,CARD,17235.0,REFUNDED
7000002819,1000002819,20240223,GATEWAY,28749.6,PAID
7000002820,1000002820,20250727,CARD,42688.8,PAID
7000002821,1000002821,20250624,CARD,89646.48,REFUNDED
7000002822,1000002822,20241215,CARD,44188.8,PAID
7000002823,1000002823,20240324,CARD,72774.0,PAID
7000002824,1000002824,20241213,CASH,86394.0,PAID
7000002825,1000002825,20240715,TRANSFER,17242.5,PAID
7000002826,1000002826,20240526,CARD,18687.0,FAILED
7000002827,1000002827,20241002,CARD,54450.0,PAID
7000002828,1000002828,20250903,TRANSFER,43560.0,FAILED
7000002829,1000002829,20250512,TRANSFER,39930.0,PAID
7000002830,1000002830,20240917,CARD,36783.6,PAID
7000002831,1000002831,20240912,CARD,39315.0,PAID
7000002832,1000002832,20241225,CARD,13968.0,PAID
7000002833,1000002833,20240407,GATEWAY,17535.0,PAID
7000002834,1000002834,20240703,CARD,48327.0,PAID
7000002835,1000002835,20250226,CARD,47020.2,PAID
7000002836,1000002836,20250926,GATEWAY,130055.4,PAID
7000002837,1000002837,20250602,CASH,118102.05,PAID
7000002838,1000002838,20240607,CARD,47916.0,FAILED
7000002839,1000002839,20241223,CASH,45738.0,FAILED
7000002840,1000002840,20241102,CARD,50205.0,PAID
7000002841,1000002841,20250804,CARD,13968.0,PAID
7000002842,1000002842,20250508,CASH,34303.5,PAID
7000002843,1000002843,20250210,CARD,53578.8,REFUNDED
7000002844,1000002844,20250918,CARD,18351.75,PAID
7000002845,1000002845,20240711,TRANSFER,57172.5,PAID
7000002846,1000002846,20241008,CARD,37800.0,PAID
7000002847,1000002847,20240502,CARD,19350.0,PAID
7000002848,1000002848,20250824,GATEWAY,15420.0,PAID
7000002849,1000002849,20240224,CARD,54561.0,PAID
7000002850,1000002850,20250629,CASH,41382.0,PAID
7000002851,1000002851,20250121,CARD,44460.0,PAID
7000002852,1000002852,20250528,TRANSFER,14229.6,FAILED
7000002853,1000002853,20250515,GATEWAY,33570.0,PAID
7000002854,1000002854,20250509,CARD,16746.0,PAID
7000002855,1000002855,20241218,GATEWAY,36183.6,PAID
7000002856,1000002856,20250627,GATEWAY,40404.0,PAID
7000002857,1000002857,20241004,CARD,115608.0,PAID
7000002858,1000002858,20250920,CARD,55350.0,PAID
7000002859,1000002859,20250625,CARD,58283.28,PAID
7000002860,1000002860,20250722,CARD,106805.25,FAILED
7000002861,1000002861,20240905,CARD,66540.0,PAID
7000002862,1000002862,20250720,CARD,67919.4,PAID
7000002863,1000002863,20240528,GATEWAY,14229.6,PAID
7000002864,1000002864,20240106,CARD,43560.0,PAID
7000002865,1000002865,20241009,GATEWAY,39319.92,PAID
7000002866,1000002866,20240821,GATEWAY,116679.9,PAID
7000002867,1000002867,20240719,CARD,42688.8,PAID
7000002868,1000002868,20240128,CARD,33216.6,FAILED
7000002869,1000002869,20240422,CASH,82764.0,PAID
7000002870,1000002870,20250302,CASH,13794.0,PENDING
7000002871,1000002871,20240222,CASH,38115.0,PAID
7000002872,1000002872,20250203,GATEWAY,65151.0,PAID
7000002873,1000002873,20250216,GATEWAY,19650.0,PAID
7000002874,1000002874,20250906,CARD,15294.0,PAID
7000002875,1000002875,20240416,CARD,35203.5,PAID
7000002876,1000002876,20250708,CARD,16335.0,PAID
7000002877,1000002877,20250902,GATEWAY,79254.6,FAILED
7000002878,1000002878,20250912,GATEWAY,60475.8,PAID
7000002879,1000002879,20240929,CARD,85297.5,PAID
7000002880,1000002880,20250714,CARD,19565.7,PAID
7000002881,1000002881,20250715,CASH,41382.0,PAID
7000002882,1000002882,20240901,TRANSFER,34485.0,PAID
7000002883,1000002883,20250303,GATEWAY,68800.2,PAID
7000002884,1000002884,20240825,CARD,58334.1,PAID
7000002885,1000002885,20250414,CARD,46554.75,PAID
7000002886,1000002886,20240823,CARD,66610.5,PAID
7000002887,1000002887,20250720,CARD,32805.12,PAID
7000002888,1000002888,20250625,CASH,46554.75,PAID
7000002889,1000002889,20250611,CARD,42282.0,PAID
7000002890,1000002890,20240719,GATEWAY,38143.8,PAID
7000002891,1000002891,20250211,CARD,30129.0,PAID
7000002892,1000002892,20250806,CARD,87011.1,PAID
7000002893,1000002893,20241007,GATEWAY,101551.35,PAID
7000002894,1000002894,20240309,CARD,58372.5,PAID
7000002895,1000002895,20250627,GATEWAY,45004.5,PAID
7000002896,1000002896,20250628,CASH,16335.0,PAID
7000002897,1000002897,20240213,CARD,64414.35,PAID
7000002898,1000002898,20250426,TRANSFER,68062.5,PAID
7000002899,1000002899,20240531,CARD,33870.0,PAID
7000002900,1000002900,20240504,GATEWAY,54488.4,PAID
7000002901,1000002901,20240702,GATEWAY,67677.48,PAID
7000002902,1000002902,20250327,GATEWAY,25729.2,PAID
7000002903,1000002903,20241006,CASH,30492.0,PAID
7000002904,1000002904,20250126,TRANSFER,35574.0,PAID
7000002905,1000002905,20240412,TRANSFER,28720.56,PAID
7000002906,1000002906,20240822,CARD,65877.0,PAID
7000002907,1000002907,20240826,CASH,47716.35,PAID
7000002908,1000002908,20241010,TRANSFER,36300.0,PAID
7000002909,1000002909,20250312,CARD,18150.0,PAID
7000002910,1000002910,20240910,CARD,49416.0,PAID
7000002911,1000002911,20240602,CARD,43560.0,PAID
7000002912,1000002912,20241027,TRANSFER,13794.0,PAID
7000002913,1000002913,20240928,CARD,38419.92,FAILED
7000002914,1000002914,20240314,CASH,13068.0,PAID
7000002915,1000002915,20240323,CASH,17787.0,REFUNDED
7000002916,1000002916,20240722,CASH,51110.4,PAID
7000002917,1000002917,20250706,CARD,83601.0,PAID
7000002918,1000002918,20240129,CARD,29040.0,PAID
7000002919,1000002919,20240215,CARD,17242.5,PAID
7000002920,1000002920,20250310,CARD,33570.0,PAID
