order_id,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_item_id,product_id,quantity,unit_price,discount_amount,line_total,payment_method,total_paid,address_id,province_id,province_name,order_date_dt,date_key,full_date,year,quarter,month,month_name,day,day_of_week,day_name,full_date_dt
1000002575,268,1,,2024-07-27 05:50:06,3170.0,2510,FULFILLED,ARS,66600.0,13986.0,900.0,81486.0,5000003413,1,3,12000.0,1800.0,34200.0,CARD,81486.0,2510,1,Buenos Aires,2024-07-27,20240727,2024-07-27,2024,3,7,July,27,5,Saturday,2024-07-27
1000002576,1242,1,,2024-05-03 15:03:58,2096.0,1363,FULFILLED,ARS,34020.0,7144.2,1200.0,42364.2,5000003414,1,3,12600.0,3780.0,34020.0,CARD,42364.2,1363,2,CÃ³rdoba,2024-05-03,20240503,2024-05-03,2024,2,5,May,3,4,Friday,2024-05-03
1000002577,393,1,,2024-04-06 19:45:07,1340.0,1252,PAID,ARS,60000.0,12600.0,0.0,72600.0,5000003415,2,2,15000.0,0.0,30000.0,CARD,72600.0,1252,4,Mendoza,2024-04-06,20240406,2024-04-06,2024,2,4,April,6,5,Saturday,2024-04-06
1000002577,393,1,,2024-04-06 19:45:07,1340.0,1252,PAID,ARS,60000.0,12600.0,0.0,72600.0,5000003416,2,2,15000.0,0.0,30000.0,CARD,72600.0,1252,4,Mendoza,2024-04-06,20240406,2024-04-06,2024,2,4,April,6,5,Saturday,2024-04-06
1000002579,518,1,,2025-09-21 08:06:08,2394.0,3449,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0,5000003418,2,2,13500.0,2700.0,24300.0,CARD,29403.0,3449,2,CÃ³rdoba,2025-09-21,20250921,2025-09-21,2025,3,9,September,21,6,Sunday,2025-09-21
1000002580,420,1,,2024-09-06 17:24:59,3703.0,1346,FULFILLED,ARS,57168.0,12005.28,1500.0,70673.28,5000003419,1,2,10800.0,432.0,21168.0,GATEWAY,70673.28,1346,4,Mendoza,2024-09-06,20240906,2024-09-06,2024,3,9,September,6,4,Friday,2024-09-06
1000002580,420,1,,2024-09-06 17:24:59,3703.0,1346,FULFILLED,ARS,57168.0,12005.28,1500.0,70673.28,5000003420,1,3,12000.0,0.0,36000.0,GATEWAY,70673.28,1346,4,Mendoza,2024-09-06,20240906,2024-09-06,2024,3,9,September,6,4,Friday,2024-09-06
1000002581,323,2,3.0,2024-03-03 06:11:23,2935.0,3,FULFILLED,ARS,37380.0,7849.8,0.0,45229.8,5000003421,1,2,12600.0,2520.0,22680.0,CARD,45229.8,3,3,Santa Fe,2024-03-03,20240303,2024-03-03,2024,1,3,March,3,6,Sunday,2024-03-03
1000002581,323,2,3.0,2024-03-03 06:11:23,2935.0,3,FULFILLED,ARS,37380.0,7849.8,0.0,45229.8,5000003422,2,1,15000.0,300.0,14700.0,CARD,45229.8,3,3,Santa Fe,2024-03-03,20240303,2024-03-03,2024,1,3,March,3,6,Sunday,2024-03-03
1000002582,1359,1,,2024-02-23 03:57:02,2077.0,3506,FULFILLED,ARS,50460.0,10596.6,900.0,61956.6,5000003423,2,2,13500.0,540.0,26460.0,GATEWAY,61956.6,3506,1,Buenos Aires,2024-02-23,20240223,2024-02-23,2024,1,2,February,23,4,Friday,2024-02-23
1000002582,1359,1,,2024-02-23 03:57:02,2077.0,3506,FULFILLED,ARS,50460.0,10596.6,900.0,61956.6,5000003424,1,2,12000.0,0.0,24000.0,GATEWAY,61956.6,3506,1,Buenos Aires,2024-02-23,20240223,2024-02-23,2024,1,2,February,23,4,Friday,2024-02-23
1000002583,988,1,,2025-01-31 07:30:56,1330.0,2540,FULFILLED,ARS,45600.0,9576.0,900.0,56076.0,5000003425,1,3,12000.0,3600.0,32400.0,CARD,56076.0,2540,2,CÃ³rdoba,2025-01-31,20250131,2025-01-31,2025,1,1,January,31,4,Friday,2025-01-31
1000002583,988,1,,2025-01-31 07:30:56,1330.0,2540,FULFILLED,ARS,45600.0,9576.0,900.0,56076.0,5000003426,1,1,13200.0,0.0,13200.0,CARD,56076.0,2540,2,CÃ³rdoba,2025-01-31,20250131,2025-01-31,2025,1,1,January,31,4,Friday,2025-01-31
1000002584,687,2,3.0,2025-02-07 19:51:47,2121.0,3,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0,5000003427,2,1,15000.0,1500.0,13500.0,CARD,16335.0,3,3,Santa Fe,2025-02-07,20250207,2025-02-07,2025,1,2,February,7,4,Friday,2025-02-07
1000002586,35,2,3.0,2024-12-20 01:16:43,2847.0,3,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0,5000003429,1,2,13200.0,0.0,26400.0,CASH,31944.0,3,3,Santa Fe,2024-12-20,20241220,2024-12-20,2024,4,12,December,20,4,Friday,2024-12-20
1000002587,264,2,2.0,2025-03-04 12:56:14,1533.0,2,FULFILLED,ARS,73800.0,15498.0,0.0,89298.0,5000003430,1,2,13200.0,0.0,26400.0,CARD,89298.0,2,2,CÃ³rdoba,2025-03-04,20250304,2025-03-04,2025,1,3,March,4,1,Tuesday,2025-03-04
1000002587,264,2,2.0,2025-03-04 12:56:14,1533.0,2,FULFILLED,ARS,73800.0,15498.0,0.0,89298.0,5000003431,2,1,15000.0,0.0,15000.0,CARD,89298.0,2,2,CÃ³rdoba,2025-03-04,20250304,2025-03-04,2025,1,3,March,4,1,Tuesday,2025-03-04
1000002587,264,2,2.0,2025-03-04 12:56:14,1533.0,2,FULFILLED,ARS,73800.0,15498.0,0.0,89298.0,5000003432,1,3,10800.0,0.0,32400.0,CARD,89298.0,2,2,CÃ³rdoba,2025-03-04,20250304,2025-03-04,2025,1,3,March,4,1,Tuesday,2025-03-04
1000002588,1085,1,,2024-10-13 14:24:56,3027.0,4153,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,5000003433,1,2,10800.0,0.0,21600.0,CARD,27036.0,4153,1,Buenos Aires,2024-10-13,20241013,2024-10-13,2024,4,10,October,13,6,Sunday,2024-10-13
1000002589,1023,1,,2024-11-12 09:43:53,3152.0,1257,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0,5000003434,2,3,15000.0,4500.0,40500.0,GATEWAY,49905.0,1257,1,Buenos Aires,2024-11-12,20241112,2024-11-12,2024,4,11,November,12,1,Tuesday,2024-11-12
1000002591,524,2,2.0,2025-07-20 10:31:52,2089.0,2,FULFILLED,ARS,68400.0,14364.0,0.0,82764.0,5000003438,1,3,12000.0,0.0,36000.0,CARD,82764.0,2,2,CÃ³rdoba,2025-07-20,20250720,2025-07-20,2025,3,7,July,20,6,Sunday,2025-07-20
1000002591,524,2,2.0,2025-07-20 10:31:52,2089.0,2,FULFILLED,ARS,68400.0,14364.0,0.0,82764.0,5000003439,1,3,12000.0,3600.0,32400.0,CARD,82764.0,2,2,CÃ³rdoba,2025-07-20,20250720,2025-07-20,2025,3,7,July,20,6,Sunday,2025-07-20
1000002592,189,1,,2024-06-15 04:12:56,2356.0,3589,PAID,ARS,45540.0,9563.4,0.0,55103.4,5000003440,1,1,12600.0,1260.0,11340.0,GATEWAY,55103.4,3589,1,Buenos Aires,2024-06-15,20240615,2024-06-15,2024,2,6,June,15,5,Saturday,2024-06-15
1000002592,189,1,,2024-06-15 04:12:56,2356.0,3589,PAID,ARS,45540.0,9563.4,0.0,55103.4,5000003441,1,3,12000.0,1800.0,34200.0,GATEWAY,55103.4,3589,1,Buenos Aires,2024-06-15,20240615,2024-06-15,2024,2,6,June,15,5,Saturday,2024-06-15
1000002594,1241,1,,2024-09-24 00:22:39,,3775,FULFILLED,ARS,45000.0,9450.0,1500.0,55950.0,5000003443,2,3,15000.0,0.0,45000.0,GATEWAY,55950.0,3775,2,CÃ³rdoba,2024-09-24,20240924,2024-09-24,2024,3,9,September,24,1,Tuesday,2024-09-24
1000002595,1210,1,,2024-02-08 21:14:32,2643.0,1432,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0,5000003444,2,2,15000.0,3000.0,27000.0,GATEWAY,33870.0,1432,2,CÃ³rdoba,2024-02-08,20240208,2024-02-08,2024,1,2,February,8,3,Thursday,2024-02-08
1000002598,662,2,1.0,2024-04-20 01:51:51,2939.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,5000003449,1,1,12000.0,0.0,12000.0,CARD,14520.0,1,1,Buenos Aires,2024-04-20,20240420,2024-04-20,2024,2,4,April,20,5,Saturday,2024-04-20
1000002599,726,2,3.0,2024-10-07 17:49:11,4185.0,3,PAID,ARS,30000.0,6300.0,0.0,36300.0,5000003450,2,2,15000.0,0.0,30000.0,CARD,36300.0,3,3,Santa Fe,2024-10-07,20241007,2024-10-07,2024,4,10,October,7,0,Monday,2024-10-07
1000002600,1306,1,,2025-02-16 10:47:43,4164.0,1343,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05,5000003451,2,3,15750.0,945.0,46305.0,CARD,56029.05,1343,1,Buenos Aires,2025-02-16,20250216,2025-02-16,2025,1,2,February,16,6,Sunday,2025-02-16
1000002603,1476,1,,2025-07-05 16:24:43,3324.0,2068,FULFILLED,ARS,75150.0,15781.5,900.0,91831.5,5000003455,2,3,15000.0,2250.0,42750.0,CARD,91831.5,2068,1,Buenos Aires,2025-07-05,20250705,2025-07-05,2025,3,7,July,5,5,Saturday,2025-07-05
1000002603,1476,1,,2025-07-05 16:24:43,3324.0,2068,FULFILLED,ARS,75150.0,15781.5,900.0,91831.5,5000003456,1,3,10800.0,0.0,32400.0,CARD,91831.5,2068,1,Buenos Aires,2025-07-05,20250705,2025-07-05,2025,3,7,July,5,5,Saturday,2025-07-05
1000002604,90,2,3.0,2024-05-24 04:53:20,1756.0,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,5000003457,1,2,12000.0,1200.0,22800.0,CASH,27588.0,3,3,Santa Fe,2024-05-24,20240524,2024-05-24,2024,2,5,May,24,4,Friday,2024-05-24
1000002605,938,1,,2024-01-18 21:57:57,2547.0,1014,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0,5000003458,2,2,15000.0,0.0,30000.0,GATEWAY,37500.0,1014,1,Buenos Aires,2024-01-18,20240118,2024-01-18,2024,1,1,January,18,3,Thursday,2024-01-18
1000002606,1239,1,,2024-01-15 00:06:43,2135.0,1142,FULFILLED,ARS,13200.0,2772.0,900.0,16872.0,5000003459,1,1,13200.0,0.0,13200.0,CARD,16872.0,1142,1,Buenos Aires,2024-01-15,20240115,2024-01-15,2024,1,1,January,15,0,Monday,2024-01-15
1000002607,594,2,4.0,2024-08-04 13:24:40,3572.0,4,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,5000003460,2,2,15000.0,600.0,29400.0,CARD,35574.0,4,4,Mendoza,2024-08-04,20240804,2024-08-04,2024,3,8,August,4,6,Sunday,2024-08-04
1000002608,1277,2,4.0,2024-06-17 09:55:39,3459.0,4,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4,5000003461,1,3,13200.0,3960.0,35640.0,CASH,43124.4,4,4,Mendoza,2024-06-17,20240617,2024-06-17,2024,2,6,June,17,0,Monday,2024-06-17
1000002609,1386,1,,2025-08-21 02:26:06,2023.0,1499,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0,5000003462,1,3,12000.0,1800.0,34200.0,GATEWAY,42882.0,1499,4,Mendoza,2025-08-21,20250821,2025-08-21,2025,3,8,August,21,3,Thursday,2025-08-21
1000002610,88,1,,2024-11-05 16:19:19,1744.0,2208,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0,5000003463,1,2,12000.0,2400.0,21600.0,GATEWAY,27636.0,2208,1,Buenos Aires,2024-11-05,20241105,2024-11-05,2024,4,11,November,5,1,Tuesday,2024-11-05
1000002611,1274,1,,2024-10-29 07:00:45,3416.0,1436,PAID,ARS,109008.0,22891.68,1500.0,133399.68,5000003464,1,3,13200.0,792.0,38808.0,CARD,133399.68,1436,3,Santa Fe,2024-10-29,20241029,2024-10-29,2024,4,10,October,29,1,Tuesday,2024-10-29
1000002611,1274,1,,2024-10-29 07:00:45,3416.0,1436,PAID,ARS,109008.0,22891.68,1500.0,133399.68,5000003465,1,2,12600.0,0.0,25200.0,CARD,133399.68,1436,3,Santa Fe,2024-10-29,20241029,2024-10-29,2024,4,10,October,29,1,Tuesday,2024-10-29
1000002611,1274,1,,2024-10-29 07:00:45,3416.0,1436,PAID,ARS,109008.0,22891.68,1500.0,133399.68,5000003466,2,3,15000.0,0.0,45000.0,CARD,133399.68,1436,3,Santa Fe,2024-10-29,20241029,2024-10-29,2024,4,10,October,29,1,Tuesday,2024-10-29
1000002612,1083,2,2.0,2025-07-18 09:32:55,2337.0,2,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,5000003467,1,2,12000.0,480.0,23520.0,CARD,28459.2,2,2,CÃ³rdoba,2025-07-18,20250718,2025-07-18,2025,3,7,July,18,4,Friday,2025-07-18
1000002613,405,1,,2024-08-16 18:31:01,3274.0,1101,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,5000003468,1,1,12000.0,1200.0,10800.0,CARD,14268.0,1101,3,Santa Fe,2024-08-16,20240816,2024-08-16,2024,3,8,August,16,4,Friday,2024-08-16
1000002614,1206,2,1.0,2025-02-17 14:09:30,1776.0,1,PAID,ARS,36348.0,7633.08,0.0,43981.08,5000003469,1,2,12000.0,0.0,24000.0,TRANSFER,43981.08,1,1,Buenos Aires,2025-02-17,20250217,2025-02-17,2025,1,2,February,17,0,Monday,2025-02-17
1000002614,1206,2,1.0,2025-02-17 14:09:30,1776.0,1,PAID,ARS,36348.0,7633.08,0.0,43981.08,5000003470,1,1,12600.0,252.0,12348.0,TRANSFER,43981.08,1,1,Buenos Aires,2025-02-17,20250217,2025-02-17,2025,1,2,February,17,0,Monday,2025-02-17
1000002615,427,1,,2024-09-25 13:03:33,1407.0,1987,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,5000003471,1,3,12000.0,1800.0,34200.0,GATEWAY,41382.0,1987,3,Santa Fe,2024-09-25,20240925,2024-09-25,2024,3,9,September,25,2,Wednesday,2024-09-25
1000002616,1230,1,,2025-09-15 00:02:47,2361.0,3869,FULFILLED,ARS,54000.0,11340.0,900.0,66240.0,5000003472,1,3,12000.0,3600.0,32400.0,CARD,66240.0,3869,1,Buenos Aires,2025-09-15,20250915,2025-09-15,2025,3,9,September,15,0,Monday,2025-09-15
1000002616,1230,1,,2025-09-15 00:02:47,2361.0,3869,FULFILLED,ARS,54000.0,11340.0,900.0,66240.0,5000003473,1,2,12000.0,2400.0,21600.0,CARD,66240.0,3869,1,Buenos Aires,2025-09-15,20250915,2025-09-15,2025,3,9,September,15,0,Monday,2025-09-15
1000002617,119,2,3.0,2025-05-19 07:07:00,2229.0,3,FULFILLED,ARS,54900.0,11529.0,0.0,66429.0,5000003474,1,2,12600.0,0.0,25200.0,CARD,66429.0,3,3,Santa Fe,2025-05-19,20250519,2025-05-19,2025,2,5,May,19,0,Monday,2025-05-19
1000002617,119,2,3.0,2025-05-19 07:07:00,2229.0,3,FULFILLED,ARS,54900.0,11529.0,0.0,66429.0,5000003475,2,2,16500.0,3300.0,29700.0,CARD,66429.0,3,3,Santa Fe,2025-05-19,20250519,2025-05-19,2025,2,5,May,19,0,Monday,2025-05-19
1000002618,1305,1,,2024-06-19 05:43:45,4143.0,4096,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0,5000003476,1,2,12000.0,0.0,24000.0,GATEWAY,30540.0,4096,1,Buenos Aires,2024-06-19,20240619,2024-06-19,2024,2,6,June,19,2,Wednesday,2024-06-19
1000002619,1274,2,3.0,2025-09-18 11:27:19,2358.0,3,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6,5000003477,1,1,10800.0,540.0,10260.0,CASH,12414.6,3,3,Santa Fe,2025-09-18,20250918,2025-09-18,2025,3,9,September,18,3,Thursday,2025-09-18
1000002621,136,1,,2025-04-11 19:55:49,2914.0,3289,FULFILLED,ARS,27048.0,5680.08,900.0,33628.08,5000003479,1,1,12600.0,252.0,12348.0,CARD,33628.08,3289,1,Buenos Aires,2025-04-11,20250411,2025-04-11,2025,2,4,April,11,4,Friday,2025-04-11
1000002621,136,1,,2025-04-11 19:55:49,2914.0,3289,FULFILLED,ARS,27048.0,5680.08,900.0,33628.08,5000003480,2,1,15000.0,300.0,14700.0,CARD,33628.08,3289,1,Buenos Aires,2025-04-11,20250411,2025-04-11,2025,2,4,April,11,4,Friday,2025-04-11
1000002622,782,2,2.0,2024-03-15 00:28:38,3232.0,2,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75,5000003481,2,3,13500.0,2025.0,38475.0,CASH,46554.75,2,2,CÃ³rdoba,2024-03-15,20240315,2024-03-15,2024,1,3,March,15,4,Friday,2024-03-15
1000002623,293,1,,2024-07-18 01:50:26,2637.0,3166,FULFILLED,ARS,38808.0,8149.68,1500.0,48457.68,5000003482,1,3,13200.0,792.0,38808.0,GATEWAY,48457.68,3166,4,Mendoza,2024-07-18,20240718,2024-07-18,2024,3,7,July,18,3,Thursday,2024-07-18
1000002624,481,2,3.0,2024-11-04 08:56:16,2081.0,3,PAID,ARS,32400.0,6804.0,0.0,39204.0,5000003483,1,3,10800.0,0.0,32400.0,CARD,39204.0,3,3,Santa Fe,2024-11-04,20241104,2024-11-04,2024,4,11,November,4,0,Monday,2024-11-04
1000002625,593,1,,2025-02-02 07:35:35,1856.0,1899,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0,5000003484,1,1,13200.0,0.0,13200.0,CARD,17172.0,1899,1,Buenos Aires,2025-02-02,20250202,2025-02-02,2025,1,2,February,2,6,Sunday,2025-02-02
1000002626,617,1,,2024-05-21 19:07:47,2712.0,1909,FULFILLED,ARS,69000.0,14490.0,900.0,84390.0,5000003485,2,2,15000.0,1500.0,28500.0,CARD,84390.0,1909,2,CÃ³rdoba,2024-05-21,20240521,2024-05-21,2024,2,5,May,21,1,Tuesday,2024-05-21
1000002626,617,1,,2024-05-21 19:07:47,2712.0,1909,FULFILLED,ARS,69000.0,14490.0,900.0,84390.0,5000003486,2,3,15000.0,4500.0,40500.0,CARD,84390.0,1909,2,CÃ³rdoba,2024-05-21,20240521,2024-05-21,2024,2,5,May,21,1,Tuesday,2024-05-21
1000002627,1021,2,1.0,2024-11-06 07:08:42,2840.0,1,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,5000003487,2,2,15000.0,0.0,30000.0,CASH,36300.0,1,1,Buenos Aires,2024-11-06,20241106,2024-11-06,2024,4,11,November,6,2,Wednesday,2024-11-06
1000002628,382,2,2.0,2024-04-11 16:52:10,3539.0,2,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4,5000003488,1,3,13200.0,3960.0,35640.0,CASH,43124.4,2,2,CÃ³rdoba,2024-04-11,20240411,2024-04-11,2024,2,4,April,11,3,Thursday,2024-04-11
1000002629,1356,2,4.0,2024-11-01 23:57:21,3262.0,4,FULFILLED,ARS,13200.0,2772.0,0.0,15972.0,5000003489,1,1,13200.0,0.0,13200.0,TRANSFER,15972.0,4,4,Mendoza,2024-11-01,20241101,2024-11-01,2024,4,11,November,1,4,Friday,2024-11-01
1000002630,464,1,,2025-05-12 14:52:21,,1051,FULFILLED,ARS,47100.0,9891.0,1200.0,58191.0,5000003490,2,1,15000.0,300.0,14700.0,CARD,58191.0,1051,1,Buenos Aires,2025-05-12,20250512,2025-05-12,2025,2,5,May,12,0,Monday,2025-05-12
1000002630,464,1,,2025-05-12 14:52:21,,1051,FULFILLED,ARS,47100.0,9891.0,1200.0,58191.0,5000003491,1,3,12000.0,3600.0,32400.0,CARD,58191.0,1051,1,Buenos Aires,2025-05-12,20250512,2025-05-12,2025,2,5,May,12,0,Monday,2025-05-12
1000002631,618,1,,2024-01-27 12:05:35,2916.0,2393,FULFILLED,ARS,31350.0,6583.5,1500.0,39433.5,5000003492,2,2,16500.0,1650.0,31350.0,CARD,39433.5,2393,1,Buenos Aires,2024-01-27,20240127,2024-01-27,2024,1,1,January,27,5,Saturday,2024-01-27
1000002632,950,2,3.0,2024-10-22 03:43:34,3722.0,3,FULFILLED,ARS,47340.0,9941.4,0.0,57281.4,5000003493,1,1,12600.0,1260.0,11340.0,CASH,57281.4,3,3,Santa Fe,2024-10-22,20241022,2024-10-22,2024,4,10,October,22,1,Tuesday,2024-10-22
1000002632,950,2,3.0,2024-10-22 03:43:34,3722.0,3,FULFILLED,ARS,47340.0,9941.4,0.0,57281.4,5000003494,1,3,12000.0,0.0,36000.0,CASH,57281.4,3,3,Santa Fe,2024-10-22,20241022,2024-10-22,2024,4,10,October,22,1,Tuesday,2024-10-22
1000002633,1371,2,1.0,2024-06-07 01:00:11,2113.0,1,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,5000003495,1,3,12000.0,720.0,35280.0,CASH,42688.8,1,1,Buenos Aires,2024-06-07,20240607,2024-06-07,2024,2,6,June,7,4,Friday,2024-06-07
1000002634,1007,2,2.0,2024-02-22 18:11:42,2443.0,2,FULFILLED,ARS,52260.0,10974.6,0.0,63234.6,5000003496,1,2,13200.0,2640.0,23760.0,CASH,63234.6,2,2,CÃ³rdoba,2024-02-22,20240222,2024-02-22,2024,1,2,February,22,3,Thursday,2024-02-22
1000002634,1007,2,2.0,2024-02-22 18:11:42,2443.0,2,FULFILLED,ARS,52260.0,10974.6,0.0,63234.6,5000003497,2,2,15000.0,1500.0,28500.0,CASH,63234.6,2,2,CÃ³rdoba,2024-02-22,20240222,2024-02-22,2024,1,2,February,22,3,Thursday,2024-02-22
1000002635,48,1,,2025-04-24 20:20:04,1106.0,1841,FULFILLED,ARS,38808.0,8149.68,0.0,46957.68,5000003498,1,3,13200.0,792.0,38808.0,CARD,46957.68,1841,1,Buenos Aires,2025-04-24,20250424,2025-04-24,2025,2,4,April,24,3,Thursday,2025-04-24
1000002636,1231,2,2.0,2024-12-09 12:35:54,2782.0,2,PAID,ARS,45000.0,9450.0,0.0,54450.0,5000003499,2,3,15000.0,0.0,45000.0,CASH,54450.0,2,2,CÃ³rdoba,2024-12-09,20241209,2024-12-09,2024,4,12,December,9,0,Monday,2024-12-09
1000002638,1374,2,3.0,2025-02-27 11:38:33,2016.0,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,5000003502,1,2,12000.0,2400.0,21600.0,CASH,26136.0,3,3,Santa Fe,2025-02-27,20250227,2025-02-27,2025,1,2,February,27,3,Thursday,2025-02-27
1000002639,1014,1,,2024-11-09 05:53:01,,3783,FULFILLED,ARS,42525.0,8930.25,1200.0,52655.25,5000003503,2,3,15750.0,4725.0,42525.0,CARD,52655.25,3783,4,Mendoza,2024-11-09,20241109,2024-11-09,2024,4,11,November,9,5,Saturday,2024-11-09
1000002640,1161,1,,2024-12-09 08:00:02,3840.0,3380,PAID,ARS,11400.0,2394.0,1500.0,15294.0,5000003504,1,1,12000.0,600.0,11400.0,GATEWAY,15294.0,3380,1,Buenos Aires,2024-12-09,20241209,2024-12-09,2024,4,12,December,9,0,Monday,2024-12-09
1000002641,423,1,,2024-06-03 01:31:03,3348.0,1306,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0,5000003505,1,3,12000.0,3600.0,32400.0,GATEWAY,40104.0,1306,1,Buenos Aires,2024-06-03,20240603,2024-06-03,2024,2,6,June,3,0,Monday,2024-06-03
1000002642,52,1,,2024-01-10 18:12:11,,2043,FULFILLED,ARS,31500.0,6615.0,1500.0,39615.0,5000003506,2,2,15750.0,0.0,31500.0,GATEWAY,39615.0,2043,2,CÃ³rdoba,2024-01-10,20240110,2024-01-10,2024,1,1,January,10,2,Wednesday,2024-01-10
1000002643,1112,1,,2025-07-27 09:22:13,2823.0,2061,FULFILLED,ARS,35868.0,7532.28,1200.0,44600.28,5000003507,1,2,12000.0,480.0,23520.0,CARD,44600.28,2061,2,CÃ³rdoba,2025-07-27,20250727,2025-07-27,2025,3,7,July,27,6,Sunday,2025-07-27
1000002643,1112,1,,2025-07-27 09:22:13,2823.0,2061,FULFILLED,ARS,35868.0,7532.28,1200.0,44600.28,5000003508,1,1,12600.0,252.0,12348.0,CARD,44600.28,2061,2,CÃ³rdoba,2025-07-27,20250727,2025-07-27,2025,3,7,July,27,6,Sunday,2025-07-27
1000002644,1046,1,,2024-09-01 12:26:03,2468.0,1446,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0,5000003509,2,2,15000.0,600.0,29400.0,CARD,36474.0,1446,4,Mendoza,2024-09-01,20240901,2024-09-01,2024,3,9,September,1,6,Sunday,2024-09-01
1000002645,555,2,3.0,2024-12-26 05:50:54,3447.0,3,FULFILLED,ARS,79380.0,16669.8,0.0,96049.8,5000003510,2,3,15000.0,900.0,44100.0,TRANSFER,96049.8,3,3,Santa Fe,2024-12-26,20241226,2024-12-26,2024,4,12,December,26,3,Thursday,2024-12-26
1000002645,555,2,3.0,2024-12-26 05:50:54,3447.0,3,FULFILLED,ARS,79380.0,16669.8,0.0,96049.8,5000003511,1,3,12000.0,720.0,35280.0,TRANSFER,96049.8,3,3,Santa Fe,2024-12-26,20241226,2024-12-26,2024,4,12,December,26,3,Thursday,2024-12-26
1000002646,24,1,,2025-02-22 07:26:58,2091.0,4169,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0,5000003512,2,2,15000.0,1500.0,28500.0,CARD,35385.0,4169,2,CÃ³rdoba,2025-02-22,20250222,2025-02-22,2025,1,2,February,22,5,Saturday,2025-02-22
1000002647,506,2,2.0,2024-05-11 00:13:39,1596.0,2,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,5000003513,1,2,12000.0,1200.0,22800.0,CARD,27588.0,2,2,CÃ³rdoba,2024-05-11,20240511,2024-05-11,2024,2,5,May,11,5,Saturday,2024-05-11
1000002648,1211,1,,2024-12-02 11:23:05,3718.0,1070,PAID,ARS,33384.0,7010.64,1500.0,41894.64,5000003514,1,1,10800.0,216.0,10584.0,CARD,41894.64,1070,1,Buenos Aires,2024-12-02,20241202,2024-12-02,2024,4,12,December,2,0,Monday,2024-12-02
1000002648,1211,1,,2024-12-02 11:23:05,3718.0,1070,PAID,ARS,33384.0,7010.64,1500.0,41894.64,5000003515,1,2,12000.0,1200.0,22800.0,CARD,41894.64,1070,1,Buenos Aires,2024-12-02,20241202,2024-12-02,2024,4,12,December,2,0,Monday,2024-12-02
1000002649,859,1,,2024-07-17 23:10:32,3907.0,3351,FULFILLED,ARS,47100.0,9891.0,900.0,57891.0,5000003516,2,2,16500.0,1650.0,31350.0,GATEWAY,57891.0,3351,2,CÃ³rdoba,2024-07-17,20240717,2024-07-17,2024,3,7,July,17,2,Wednesday,2024-07-17
1000002649,859,1,,2024-07-17 23:10:32,3907.0,3351,FULFILLED,ARS,47100.0,9891.0,900.0,57891.0,5000003517,2,1,15750.0,0.0,15750.0,GATEWAY,57891.0,3351,2,CÃ³rdoba,2024-07-17,20240717,2024-07-17,2024,3,7,July,17,2,Wednesday,2024-07-17
1000002650,1376,1,,2024-11-10 06:54:49,1222.0,1878,FULFILLED,ARS,12150.0,2551.5,1200.0,15901.5,5000003518,2,1,13500.0,1350.0,12150.0,GATEWAY,15901.5,1878,1,Buenos Aires,2024-11-10,20241110,2024-11-10,2024,4,11,November,10,6,Sunday,2024-11-10
1000002651,83,2,1.0,2025-06-04 23:44:14,,1,FULFILLED,ARS,63420.0,13318.2,0.0,76738.2,5000003519,1,3,12600.0,3780.0,34020.0,CASH,76738.2,1,1,Buenos Aires,2025-06-04,20250604,2025-06-04,2025,2,6,June,4,2,Wednesday,2025-06-04
